"track","track_label","model","icd9","group","n","mean","sd","min","q1","median","q3","max","nearest_target","nearest_target_label","icd9_label","ccs_id","ccs_category"
"8_9","ICD-9-CM to ICDA-8","mpnet","153","has a reference match",858,0.257,0.138,-0.045,0.17,0.224,0.302,0.842,"153","malignant neoplasm of large intestine except rectum","malignant neoplasm of colon",5,"colon cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","154","has a reference match",858,0.217,0.123,-0.028,0.134,0.191,0.26,0.974,"154","malignant neoplasm of rectum and rectosigmoid junction","malignant neoplasm of rectum rectosigmoid junction and anus",6,"cancer of rectum and anus"
"8_9","ICD-9-CM to ICDA-8","mpnet","155","has a reference match",858,0.221,0.136,-0.066,0.134,0.189,0.254,0.975,"155","malignant neoplasm of liver and intrahepatic bile ducts specified as primary","malignant neoplasm of liver and intrahepatic bile ducts",7,"cancer of liver and intrahepatic bile duct"
"8_9","ICD-9-CM to ICDA-8","mpnet","156","has a reference match",858,0.192,0.136,-0.065,0.104,0.161,0.231,0.963,"156","malignant neoplasm of gallbladder and bile ducts","malignant neoplasm of gallbladder and extrahepatic bile ducts",4,"cancer of other gi organs peritoneum"
"8_9","ICD-9-CM to ICDA-8","mpnet","157","has a reference match",858,0.244,0.143,-0.017,0.159,0.212,0.278,1,"157","malignant neoplasm of pancreas","malignant neoplasm of pancreas",8,"pancreas cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","158","has a reference match",858,0.187,0.135,-0.038,0.097,0.152,0.241,0.978,"158","malignant neoplasm of peritoneum and retroperitoneal tissue","malignant neoplasm of retroperitoneum and peritoneum",4,"cancer of other gi organs peritoneum"
"8_9","ICD-9-CM to ICDA-8","mpnet","159","has a reference match",858,0.234,0.153,-0.051,0.136,0.19,0.283,0.88,"159","malignant neoplasm of unspecified digestive organs","malignant neoplasm of other and illdefined sites within the digestive organs and peritoneum",4,"cancer of other gi organs peritoneum"
"8_9","ICD-9-CM to ICDA-8","mpnet","160","has a reference match",858,0.217,0.137,-0.052,0.129,0.187,0.26,0.99,"160","malignant neoplasm of nose nasal cavities middle ear and accessory sinuses","malignant neoplasm of nasal cavities middle ear and accessory sinuses",1,"cancer of head and neck"
"8_9","ICD-9-CM to ICDA-8","mpnet","161","has a reference match",858,0.255,0.141,-0.009,0.168,0.223,0.291,1,"161","malignant neoplasm of larynx","malignant neoplasm of larynx",1,"cancer of head and neck"
"8_9","ICD-9-CM to ICDA-8","mpnet","162","has a reference match",858,0.239,0.146,-0.058,0.151,0.201,0.27,1,"162","malignant neoplasm of trachea bronchus and lung","malignant neoplasm of trachea bronchus and lung",9,"lung and other respiratory cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","163","has a reference match",858,0.258,0.133,-0.008,0.178,0.234,0.29,0.742,"162","malignant neoplasm of trachea bronchus and lung","malignant neoplasm of pleura",9,"lung and other respiratory cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","164","no reference match",858,0.204,0.118,-0.037,0.123,0.182,0.246,0.64,"193","malignant neoplasm of thyroid gland","malignant neoplasm of thymus heart and mediastinum",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","165","no reference match",858,0.24,0.147,-0.028,0.148,0.209,0.276,0.901,"163","malignant neoplasm of other and unspecified respiratory organs","malignant neoplasm of other and illdefined sites within the respiratory system and intrathoracic organs",9,"lung and other respiratory cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","170","has a reference match",858,0.235,0.136,-0.047,0.145,0.209,0.29,0.862,"170","malignant neoplasm of bone","malignant neoplasm of bone and articular cartilage",11,"cancer of bone and connective tissue"
"8_9","ICD-9-CM to ICDA-8","mpnet","171","has a reference match",858,0.286,0.143,-0.009,0.192,0.263,0.335,1,"171","malignant neoplasm of connective and other soft tissue","malignant neoplasm of connective and other soft tissue",11,"cancer of bone and connective tissue"
"8_9","ICD-9-CM to ICDA-8","mpnet","172","has a reference match",858,0.282,0.129,-0.023,0.202,0.255,0.341,1,"172","malignant melanoma of skin","malignant melanoma of skin",12,"skin melanoma"
"8_9","ICD-9-CM to ICDA-8","mpnet","174","has a reference match",858,0.247,0.139,-0.011,0.168,0.218,0.27,0.982,"174","malignant neoplasm of breast","malignant neoplasm of female breast",13,"breast cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","175","no reference match",858,0.234,0.141,-0.051,0.155,0.204,0.259,0.843,"174","malignant neoplasm of breast","malignant neoplasm of male breast",13,"breast cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","176","no reference match",858,0.343,0.103,0.024,0.276,0.338,0.398,0.647,"173","other malignant neoplasm of skin","kaposis sarcoma",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","179","no reference match",858,0.267,0.154,-0.049,0.172,0.227,0.31,0.902,"182","other malignant neoplasm of uterus","malignant neoplasm of uterus part unspecified",14,"uterus cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","180","has a reference match",858,0.22,0.139,-0.094,0.134,0.189,0.26,1,"180","malignant neoplasm of cervix uteri","malignant neoplasm of cervix uteri",15,"cervix cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","181","has a reference match",858,0.24,0.136,-0.02,0.152,0.2,0.282,0.758,"182","other malignant neoplasm of uterus","malignant neoplasm of placenta",16,"cancer of other female genital organs"
"8_9","ICD-9-CM to ICDA-8","mpnet","182","has a reference match",858,0.263,0.154,-0.053,0.17,0.223,0.302,0.947,"182","other malignant neoplasm of uterus","malignant neoplasm of body of uterus",14,"uterus cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","183","has a reference match",858,0.204,0.139,-0.08,0.123,0.167,0.236,0.791,"220","benign neoplasm of ovary","malignant neoplasm of ovary and other uterine adnexa",16,"cancer of other female genital organs"
"8_9","ICD-9-CM to ICDA-8","mpnet","184","has a reference match",858,0.273,0.15,-0.024,0.178,0.232,0.317,1,"184","malignant neoplasm of other and unspecified female genital organs","malignant neoplasm of other and unspecified female genital organs",16,"cancer of other female genital organs"
"8_9","ICD-9-CM to ICDA-8","mpnet","185","has a reference match",858,0.242,0.142,-0.058,0.159,0.213,0.274,1,"185","malignant neoplasm of prostate","malignant neoplasm of prostate",17,"prostate cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","186","has a reference match",858,0.259,0.137,-0.002,0.173,0.229,0.298,1,"186","malignant neoplasm of testis","malignant neoplasm of testis",18,"testis cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","187","has a reference match",858,0.246,0.139,-0.031,0.162,0.209,0.275,0.957,"187","malignant neoplasm of other and unspecified male genital organs","malignant neoplasm of penis and other male genital organs",19,"cancer of other male genital organs"
"8_9","ICD-9-CM to ICDA-8","mpnet","188","has a reference match",858,0.25,0.135,0.01,0.168,0.219,0.28,1,"188","malignant neoplasm of bladder","malignant neoplasm of bladder",20,"bladder cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","189","has a reference match",858,0.253,0.148,-0.002,0.164,0.215,0.286,0.947,"189","malignant neoplasm of other and unspecified urinary organs","malignant neoplasm of kidney and other and unspecified urinary organs",21,"cancer of kidney and other urinary organs"
"8_9","ICD-9-CM to ICDA-8","mpnet","190","has a reference match",858,0.25,0.134,-0.019,0.171,0.217,0.274,1,"190","malignant neoplasm of eye","malignant neoplasm of eye",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","191","has a reference match",858,0.273,0.14,0.006,0.187,0.243,0.306,1,"191","malignant neoplasm of brain","malignant neoplasm of brain",22,"cancer of brain and nervous system"
"8_9","ICD-9-CM to ICDA-8","mpnet","192","has a reference match",858,0.276,0.14,-0.02,0.188,0.246,0.316,0.985,"192","malignant neoplasm of other parts of nervous system","malignant neoplasm of other and unspecified parts of nervous system",22,"cancer of brain and nervous system"
"8_9","ICD-9-CM to ICDA-8","mpnet","193","has a reference match",858,0.236,0.139,-0.019,0.157,0.205,0.259,1,"193","malignant neoplasm of thyroid gland","malignant neoplasm of thyroid gland",23,"thyroid cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","194","has a reference match",858,0.22,0.148,-0.046,0.13,0.183,0.244,0.981,"194","malignant neoplasm of other endocrine glands","malignant neoplasm of other endocrine glands and related structures",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","195","has a reference match",858,0.3,0.147,0.001,0.213,0.265,0.332,0.982,"195","malignant neoplasm of illdefined sites","malignant neoplasm of other and illdefined sites",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","196","has a reference match",858,0.257,0.142,-0.015,0.166,0.225,0.293,1,"196","secondary and unspecified malignant neoplasm of lymph nodes","secondary and unspecified malignant neoplasm of lymph nodes",24,"secondary malignancy"
"8_9","ICD-9-CM to ICDA-8","mpnet","197","has a reference match",858,0.25,0.153,-0.024,0.152,0.213,0.289,1,"197","secondary malignant neoplasm of respiratory and digestive systems","secondary malignant neoplasm of respiratory and digestive systems",24,"secondary malignancy"
"8_9","ICD-9-CM to ICDA-8","mpnet","198","has a reference match",858,0.272,0.149,-0.007,0.184,0.235,0.303,0.915,"198","other secondary malignant neoplasm","secondary malignant neoplasm of other specified sites",24,"secondary malignancy"
"8_9","ICD-9-CM to ICDA-8","mpnet","199","has a reference match",858,0.287,0.14,-0.014,0.204,0.258,0.317,1,"199","malignant neoplasm without specification of site","malignant neoplasm without specification of site",25,"malignant neoplasm without specification of site"
"8_9","ICD-9-CM to ICDA-8","mpnet","200","has a reference match",858,0.227,0.125,0.003,0.15,0.198,0.259,0.92,"200","lymphosarcoma and reticulumcell sarcoma","lymphosarcoma and reticulosarcoma and other specified malignant tumors of lymphatic tissue",26,"nonhodgkins lymphoma"
"8_9","ICD-9-CM to ICDA-8","mpnet","201","has a reference match",858,0.294,0.09,0.036,0.235,0.291,0.349,1,"201","hodgkins disease","hodgkins disease",27,"hodgkins disease"
"8_9","ICD-9-CM to ICDA-8","mpnet","202","has a reference match",858,0.236,0.137,-0.029,0.148,0.205,0.273,0.92,"202","other neoplasms of lymphoid tissue","other malignant neoplasms of lymphoid and histiocytic tissue",26,"nonhodgkins lymphoma"
"8_9","ICD-9-CM to ICDA-8","mpnet","203","has a reference match",858,0.221,0.111,-0.037,0.15,0.195,0.26,0.824,"203","multiple myeloma","multiple myeloma and immunoproliferative neoplasms",28,"multiple myeloma and leukemias"
"8_9","ICD-9-CM to ICDA-8","mpnet","204","has a reference match",858,0.337,0.1,0.047,0.274,0.328,0.386,0.959,"204","lymphatic leukemia","lymphoid leukemia",28,"multiple myeloma and leukemias"
"8_9","ICD-9-CM to ICDA-8","mpnet","205","has a reference match",858,0.305,0.104,0.02,0.24,0.298,0.354,1,"205","myeloid leukemia","myeloid leukemia",28,"multiple myeloma and leukemias"
"8_9","ICD-9-CM to ICDA-8","mpnet","206","has a reference match",858,0.296,0.102,0.049,0.233,0.284,0.344,1,"206","monocytic leukemia","monocytic leukemia",28,"multiple myeloma and leukemias"
"8_9","ICD-9-CM to ICDA-8","mpnet","207","has a reference match",858,0.335,0.101,0.048,0.275,0.326,0.383,0.94,"207","other and unspecified leukemia","other specified leukemia",28,"multiple myeloma and leukemias"
"8_9","ICD-9-CM to ICDA-8","mpnet","208","has a reference match",858,0.314,0.117,0,0.247,0.3,0.356,0.899,"207","other and unspecified leukemia","leukemia of unspecified cell type",28,"multiple myeloma and leukemias"
"8_9","ICD-9-CM to ICDA-8","mpnet","209","has a reference match",858,0.249,0.116,-0.022,0.17,0.23,0.296,0.76,"226","benign neoplasm of endocrine glands","neuroendocrine tumors",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","225","has a reference match",858,0.264,0.133,0.01,0.18,0.232,0.313,0.99,"225","benign neoplasm of brain and other parts of nervous","benign neoplasm of brain and other parts of nervous system",29,"other and unspecified benign neoplasm"
"8_9","ICD-9-CM to ICDA-8","mpnet","230","no reference match",858,0.271,0.13,-0.052,0.189,0.24,0.317,0.88,"230","neoplasm of unspecified nature of digestive organs","carcinoma in situ of digestive organs",4,"cancer of other gi organs peritoneum"
"8_9","ICD-9-CM to ICDA-8","mpnet","231","no reference match",858,0.254,0.135,-0.055,0.166,0.222,0.303,0.89,"231","neoplasm of unspecified nature of respiratory organs","carcinoma in situ of respiratory system",9,"lung and other respiratory cancer"
"8_9","ICD-9-CM to ICDA-8","mpnet","233","no reference match",858,0.26,0.122,-0.006,0.185,0.237,0.299,0.803,"233","neoplasm of unspecified nature of breast","carcinoma in situ of breast and genitourinary system",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","234","no reference match",858,0.264,0.125,-0.028,0.19,0.241,0.307,0.782,"195","malignant neoplasm of illdefined sites","carcinoma in situ of other and unspecified sites",10,"other cancers"
"8_9","ICD-9-CM to ICDA-8","mpnet","237","no reference match",858,0.187,0.129,-0.028,0.104,0.158,0.223,0.794,"226","benign neoplasm of endocrine glands","neoplasm of uncertain behavior of endocrine glands and nervous system",30,"neoplasms of unspecified nature"
"8_9","ICD-9-CM to ICDA-8","mpnet","238","no reference match",858,0.256,0.128,0.015,0.18,0.233,0.289,0.791,"239","neoplasm of unspecified nature of other and unspecified organs","neoplasm of uncertain behavior of other and unspecified sites and tissues",30,"neoplasms of unspecified nature"
"8_9","ICD-9-CM to ICDA-8","mpnet","239","has a reference match",858,0.34,0.139,0.023,0.259,0.311,0.385,0.906,"239","neoplasm of unspecified nature of other and unspecified organs","neoplasms of unspecified nature",30,"neoplasms of unspecified nature"
"8_9","ICD-9-CM to ICDA-8","mpnet","240","has a reference match",858,0.231,0.079,0.046,0.179,0.229,0.279,0.908,"240","simple goiter","simple and unspecified goiter",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","241","has a reference match",858,0.303,0.08,0.035,0.252,0.306,0.357,1,"241","nontoxic nodular goiter","nontoxic nodular goiter",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","242","has a reference match",858,0.276,0.084,0.056,0.225,0.276,0.322,1,"242","thyrotoxicosis with or without goiter","thyrotoxicosis with or without goiter",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","243","has a reference match",858,0.265,0.094,0.046,0.2,0.255,0.32,0.672,"246","other diseases of thyroid gland","congenital hypothyroidism",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","244","has a reference match",858,0.286,0.087,0.082,0.224,0.279,0.336,0.742,"245","thyroiditis","acquired hypothyroidism",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","245","has a reference match",858,0.308,0.09,0.088,0.248,0.301,0.361,1,"245","thyroiditis","thyroiditis",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","246","has a reference match",858,0.267,0.097,0.041,0.202,0.257,0.321,0.942,"246","other diseases of thyroid gland","other disorders of thyroid",31,"thyroid disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","249","no reference match",858,0.329,0.093,0.075,0.268,0.326,0.384,0.83,"250","diabetes mellitus","secondary diabetes mellitus",32,"diabetes mellitus"
"8_9","ICD-9-CM to ICDA-8","mpnet","250","has a reference match",858,0.246,0.096,-0.009,0.184,0.239,0.294,1,"250","diabetes mellitus","diabetes mellitus",32,"diabetes mellitus"
"8_9","ICD-9-CM to ICDA-8","mpnet","251","has a reference match",858,0.159,0.093,-0.059,0.096,0.15,0.209,0.75,"252","diseases of parathyroid gland","other disorders of pancreatic internal secretiondisorders of parathyroid gland",33,"other endocrine disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","252","has a reference match",858,0.216,0.096,-0.011,0.151,0.209,0.268,0.98,"252","diseases of parathyroid gland","disorders of parathyroid gland",33,"other endocrine disorders"
"8_9","ICD-9-CM to ICDA-8","mpnet","253","has a reference match",858,0.164,0.089,-0.026,0.106,0.152,0.209,0.861,"253","diseases of pituitary gland","disorders of the pituitary gland and its hypothalamic control",33,"other endocrine disorders"
